  0.153006E+00  0.178167E+07  0.177395E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.178062E+07
  0.159610E+00  0.167113E+07  0.166294E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.167001E+07
  0.166215E+00  0.157366E+07  0.156535E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.157253E+07
  0.172820E+00  0.149230E+07  0.148433E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.149121E+07
  0.179424E+00  0.142621E+07  0.141896E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.142522E+07
  0.186029E+00  0.137072E+07  0.136435E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.136985E+07
  0.192633E+00  0.132018E+07  0.131463E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.131942E+07
  0.199238E+00  0.127037E+07  0.126539E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.126969E+07
  0.205842E+00  0.121891E+07  0.121418E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.121826E+07
  0.212447E+00  0.116550E+07  0.116076E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.116485E+07
  0.219052E+00  0.111207E+07  0.110719E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.111140E+07
  0.225656E+00  0.106140E+07  0.105640E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.106072E+07
  0.232261E+00  0.101560E+07  0.101060E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.101492E+07
  0.238792E+00  0.976041E+06  0.971195E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.975379E+06
  0.245396E+00  0.941645E+06  0.937093E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.941023E+06
  0.252001E+00  0.911510E+06  0.907317E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.910937E+06
  0.258606E+00  0.883565E+06  0.879713E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.883039E+06
  0.265210E+00  0.856066E+06  0.852473E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.855575E+06
  0.271815E+00  0.828184E+06  0.824739E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.827713E+06
  0.278419E+00  0.799907E+06  0.796514E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.799443E+06
  0.285024E+00  0.771772E+06  0.768378E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.771309E+06
  0.291628E+00  0.744651E+06  0.741249E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.744186E+06
  0.298233E+00  0.719416E+06  0.716043E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.718956E+06
  0.304838E+00  0.696552E+06  0.693261E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.696102E+06
  0.311442E+00  0.675964E+06  0.672805E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.675532E+06
  0.318047E+00  0.657143E+06  0.654143E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.656733E+06
  0.324651E+00  0.639462E+06  0.636619E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.639074E+06
  0.331256E+00  0.622360E+06  0.619648E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.621990E+06
  0.337860E+00  0.605430E+06  0.602811E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.605073E+06
  0.344465E+00  0.588529E+06  0.585967E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.588179E+06
  0.350996E+00  0.572000E+06  0.569471E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.571655E+06
  0.357601E+00  0.555798E+06  0.553296E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.555456E+06
  0.364205E+00  0.540408E+06  0.537941E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.540072E+06
  0.370810E+00  0.525996E+06  0.523580E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.525666E+06
  0.377414E+00  0.512570E+06  0.510223E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.512250E+06
  0.384019E+00  0.500008E+06  0.497740E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.499699E+06
  0.390624E+00  0.488101E+06  0.485914E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.487802E+06
  0.397228E+00  0.476618E+06  0.474504E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.476329E+06
  0.403833E+00  0.465384E+06  0.463330E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.465103E+06
  0.410437E+00  0.454335E+06  0.452328E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.454061E+06
  0.417042E+00  0.443510E+06  0.441539E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.443241E+06
  0.423646E+00  0.432982E+06  0.431043E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.432718E+06
  0.430251E+00  0.422832E+06  0.420925E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.422571E+06
  0.436856E+00  0.413135E+06  0.411265E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.412880E+06
  0.443460E+00  0.403924E+06  0.402096E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.403675E+06
  0.450065E+00  0.395158E+06  0.393375E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.394914E+06
  0.456596E+00  0.386849E+06  0.385113E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.386612E+06
  0.463200E+00  0.378740E+06  0.377048E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.378509E+06
  0.469805E+00  0.370864E+06  0.369212E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.370639E+06
  0.471419E+00  0.368968E+06  0.367324E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.368743E+06
  0.575772E+00  0.271824E+06  0.270604E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.271657E+06
  0.703240E+00  0.199167E+06  0.198275E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.199045E+06
  0.858961E+00  0.145098E+06  0.144448E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.145009E+06
  0.104917E+01  0.105172E+06  0.104701E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.105107E+06
  0.128143E+01  0.758889E+05  0.755490E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.758425E+05
  0.156514E+01  0.545290E+05  0.542847E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.544956E+05
  0.191166E+01  0.390321E+05  0.388571E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.390082E+05
  0.233494E+01  0.278418E+05  0.277168E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.278247E+05
  0.285193E+01  0.197967E+05  0.197077E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.197845E+05
  0.348332E+01  0.140358E+05  0.139725E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.140271E+05
  0.425452E+01  0.992466E+04  0.987970E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.991852E+04
  0.519648E+01  0.700039E+04  0.696847E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.699603E+04
  0.634699E+01  0.492654E+04  0.490386E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.492344E+04
  0.775222E+01  0.345979E+04  0.344364E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.345759E+04
  0.946860E+01  0.242500E+04  0.241343E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.242342E+04
  0.115650E+02  0.169664E+04  0.168830E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.169550E+04
  0.141255E+02  0.118504E+04  0.117896E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.118421E+04
  0.172529E+02  0.826406E+03  0.821894E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.825790E+03
  0.210728E+02  0.575451E+03  0.572028E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.574983E+03
